,Gridcell,LaunchZone,X,X after,X before,Y,Y after,Y before,bearing,diffLong,distance m,easting,initial bearing,lat,lat after,lat before,lon,lon after,lon before,northing,speed m/s,x,y
2014-02-17 13:34:00,33.0,1.0,8420031.889781883,8420034.611423736,8420027.55921526,534474.6621377902,534470.5515840155,534479.0448128119,309.80272106733366,-1.3759608594316614e-06,6.161302428525523,-4.330566622316836,-50.19727893266629,-14.291312138083336,-14.291287581166664,-14.291351238916668,-170.68035761541668,-170.68039576200002,-170.68031692524997,4.382675021653995,0.10268837380875873,-1.3333793825676715e-06,1.1110371054556811e-06
2014-02-17 13:35:00,38.0,2.0,8419918.449310733,8419917.475936467,8419919.43239874,534634.6903557343,534633.0432560466,534635.6517385468,232.87561396369992,-4.216730028651885e-07,1.3750341602248295,0.983088007196784,-127.12438603630012,-14.29233582816667,-14.292344649666665,-14.292326927416667,-170.67887242608342,-170.6788876850834,-170.678863525,0.9613828123547136,0.022917236003747163,-4.086216856076467e-07,-3.0931163455538696e-07
2014-02-17 13:35:00,33.0,1.0,8420034.611423736,8420037.651405182,8420031.889781883,534470.5515840155,534465.0699646922,534474.6621377902,301.0721563634096,-1.5535059319799155e-06,4.929907373731325,-2.721641853451729,-58.927843636590396,-14.291287581166664,-14.291260162999999,-14.291312138083336,-170.68039576200002,-170.68044662475003,-170.68035761541668,4.110553774749859,0.08216512289552208,-1.5054302007974738e-06,9.071360445311872e-07
2014-02-17 13:35:00,26.0,5.0,8420069.50138264,8420069.266312195,8420071.000800755,534474.1653467454,534472.5192874012,534476.7732025727,247.6114198476297,-6.879884298010505e-07,3.008183289026696,1.4994181152433157,-112.38858015237032,-14.290972073833332,-14.29097421975,-14.290958484166666,-170.68036270175003,-170.68037796049998,-170.68033854166663,2.607855827314779,0.05013638815044493,-6.666983726210574e-07,-2.7463779550540574e-07
2014-02-17 13:35:00,20.0,4.0,8420176.624980247,8420177.822635757,8420173.040318059,534413.6945716335,534412.0504303698,534412.5924557153,353.49577366409505,-8.877471766459393e-08,3.750261657281545,-3.584662187844515,-6.504226335904964,-14.290004253333333,-14.289993445,-14.290036678249994,-170.6809247333333,-170.68093999250004,-170.68093490608337,-1.1021159181836993,0.06250436095469243,-8.602792619501232e-08,7.545625578808669e-07
2014-02-17 13:36:00,26.0,5.0,8420069.266312195,8420069.802308427,8420069.50138264,534472.5192874012,534472.657163401,534474.1653467454,281.2741643338882,-2.4412356555179104e-07,1.6627595973217189,0.2350704446434975,-78.72583566611176,-14.29097421975,-14.29096937175,-14.290972073833332,-170.68037796049998,-170.68037668899998,-170.68036270175003,1.646059344173409,0.027712659955361985,-2.3656907635334593e-07,4.716024368245363e-08
2014-02-17 13:36:00,33.0,1.0,8420037.651405182,8420039.889275573,8420034.611423736,534465.0699646922,534461.2329914611,534470.5515840155,299.6023953820564,-1.509126571496655e-06,6.2681446691051645,-3.039981445297599,-60.397604617943706,-14.291260162999999,-14.29123997675,-14.291287581166664,-170.68044662475003,-170.68048222858332,-170.68039576200002,5.481619323254564,0.1044690778184194,-1.4624243620084337e-06,8.30853536887277e-07
2014-02-17 13:36:00,20.0,4.0,8420177.822635757,8420177.68144332,8420176.624980247,534412.0504303698,534412.4616697176,534413.6945716335,310.6928408381201,-1.9974420705274008e-07,2.0341040327225364,-1.1976555101573467,-49.307159161879866,-14.289993445,-14.2899947165,-14.290004253333333,-170.68093999250004,-170.68093617783336,-170.6809247333333,1.6441412636777386,0.03390173387870893,-1.9356389135481654e-07,1.6644913705676778e-07
2014-02-17 13:36:00,38.0,2.0,8419917.475936467,8419916.949890597,8419918.449310733,534633.0432560466,534632.0825057381,534634.6903557343,239.86667289916056,-4.216730018730837e-07,1.913215838247262,0.9733742661774158,-120.13332710083944,-14.292344649666665,-14.292349417999999,-14.29233582816667,-170.6788876850834,-170.6788965861667,-170.67887242608342,1.6470996878342703,0.03188693063745437,-4.0862167598286903e-07,-2.3718735767119803e-07
2014-02-17 13:37:00,20.0,4.0,8420177.68144332,8420176.47177176,8420177.822635757,534412.4616697176,534416.4372653486,534412.0504303698,107.13824686596224,7.101817456107834e-07,0.43480237487787854,0.14119243621826172,107.13824686596224,-14.2899947165,-14.290005604499994,-14.289993445,-170.68093617783336,-170.68089930208333,-170.68093999250004,-0.4112393477698788,0.007246706247964642,6.882078715780535e-07,-2.122233706547405e-07
2014-02-17 13:37:00,38.0,2.0,8419916.949890597,8419916.239860617,8419917.475936467,534632.0825057381,534630.7100627263,534633.0432560466,241.85696677981514,-3.772863687654605e-07,1.0953380357710407,0.5260458700358868,-118.14303322018485,-14.292349417999999,-14.292355854999998,-14.292344649666665,-170.6788965861667,-170.678909302,-170.6788876850834,0.9607503084698692,0.018255633929517345,-3.656088562303291e-07,-1.9556997749026195e-07
2014-02-17 13:37:00,26.0,5.0,8420069.802308427,8420068.089646377,8420069.266312195,534472.657163401,534471.6948397639,534472.5192874012,214.76913651643346,-1.3315116880047806e-07,0.5534453471040097,-0.5359962321817875,-145.23086348356654,-14.29096937175,-14.290984869,-14.29097421975,-170.68037668899998,-170.68038558950002,-170.68037796049998,-0.13787599978968498,0.009224089118400162,-1.2903075037852672e-07,-1.8586447755875035e-07
2014-02-17 13:37:00,33.0,1.0,8420039.889275573,8420041.121313004,8420037.651405182,534461.2329914611,534460.1375137015,534465.0699646922,305.2170670266378,-7.989506435885197e-07,4.441894580657685,-2.237870391458273,-54.78293297336218,-14.29123997675,-14.29122885075,-14.291260162999999,-170.68048222858332,-170.68049240124995,-170.68044662475003,3.8369732311693943,0.07403157634429475,-7.742259430655769e-07,5.465017823558238e-07
2014-02-17 13:38:00,20.0,4.0,8420176.47177176,8420175.214112865,8420177.68144332,534416.4372653486,534416.984108328,534412.4616697176,118.6889991023885,7.323736074909069e-07,4.155558435071241,1.2096715606749058,118.68899910238848,-14.290005604499994,-14.290016969000002,-14.2899947165,-170.68089930208333,-170.68089421591662,-170.68093617783336,-3.975595631171018,0.06925930725118735,7.097130548092242e-07,-3.8837945598446666e-07
2014-02-17 13:38:00,38.0,2.0,8419916.239860617,8419916.081611516,8419916.949890597,534630.7100627263,534630.7098437896,534632.0825057381,237.44153815561788,-2.2193315809732967e-07,1.5452321478843836,0.7100299783051014,-122.55846184438214,-14.292355854999998,-14.292357285833333,-14.292349417999999,-170.678909302,-170.678909302,-170.6788965861667,1.372443011845462,0.02575386913140639,-2.150640317084458e-07,-1.3731960246676778e-07
2014-02-17 13:38:00,26.0,5.0,8420068.089646377,8420069.061405485,8420069.802308427,534471.6948397639,534468.1303859535,534472.657163401,260.5675862164547,-7.323648794487774e-07,1.9645045384881377,1.712662050500512,-99.4324137835453,-14.290984869,-14.290976127083335,-14.29096937175,-170.68038558950002,-170.68041865041667,-170.68037668899998,0.9623236370971426,0.03274174230813563,-7.097015705542234e-07,-1.1790287293700352e-07
2014-02-17 13:38:00,33.0,1.0,8420041.121313004,8420041.871468233,8420039.889275573,534460.1375137015,534457.9442166542,534461.2329914611,301.15892365298333,-5.326366730625293e-07,1.6486320851727436,-1.2320374306291342,-58.84107634701671,-14.29122885075,-14.291222095416664,-14.29123997675,-170.68049240124995,-170.6805127464167,-170.68048222858332,1.0954777596052736,0.027477201419545728,-5.161534648076964e-07,3.1208810735705583e-07
2014-02-17 13:39:00,38.0,2.0,8419916.081611516,8419915.76520547,8419916.239860617,534630.7098437896,534630.7094060433,534630.7100627263,180.0,0.0,0.15824925398161854,0.15824910253286362,180.0,-14.292357285833333,-14.292360146666665,-14.292355854999998,-170.678909302,-170.678909302,-170.678909302,0.0002189367078244686,0.002637487566360309,0.0,-7.49037137037778e-08
2014-02-17 13:39:00,26.0,5.0,8420069.061405485,8420070.43913213,8420068.089646377,534468.1303859535,534469.7780455428,534471.6948397639,320.8893556354785,-3.1070205855532787e-07,3.69454283143031,-0.971759108826518,-39.11064436452148,-14.290976127083335,-14.290963649666667,-14.290984869,-170.68041865041667,-170.68040339141666,-170.68038558950002,3.5644538105698302,0.06157571385717184,-3.0108728224270945e-07,3.703472201410651e-07
2014-02-17 13:39:00,20.0,4.0,8420175.214112865,8420174.492602065,8420176.47177176,534416.984108328,534417.5316972975,534416.4372653486,151.13281378668472,1.7754216369693013e-07,1.3714018887295258,1.2576588951051235,151.13281378668472,-14.290016969000002,-14.290023485833332,-14.290005604499994,-170.68089421591662,-170.68088912966664,-170.68089930208333,-0.5468429792672396,0.022856698145492096,1.7204878277363612e-07,-3.1208814513239425e-07
2014-02-17 13:39:00,33.0,1.0,8420041.871468233,8420042.753825752,8420041.121313004,534457.9442166542,534455.4768618984,534460.1375137015,289.33790919997324,-7.545581962506153e-07,2.318034685979668,-0.7501552291214466,-70.66209080002675,-14.291222095416664,-14.291214148166668,-14.29122885075,-170.6805127464167,-170.68053563425,-170.68049240124995,2.1932970472844318,0.03863391143299446,-7.312073329752214e-07,2.566084196242713e-07
2014-02-17 13:40:00,33.0,1.0,8420042.753825752,8420044.07262907,8420041.871468233,534455.4768618984,534455.2044015153,534457.9442166542,308.87594806532195,-4.438517734261964e-07,2.6203805605640604,-0.8823575191199781,-51.12405193467804,-14.291214148166668,-14.291202227416669,-14.291222095416664,-170.68053563425,-170.68053817725,-170.6805127464167,2.467354755732231,0.04367300934273434,-4.3011617963551596e-07,3.4676199217598125e-07
2014-02-17 13:40:00,38.0,2.0,8419915.76520547,8419915.457754152,8419916.081611516,534630.7094060433,534630.5718346264,534630.7098437896,192.31919479347687,-2.219331531368057e-08,0.3164063479188657,0.3164060451090336,-167.68080520652313,-14.292360146666665,-14.292362928250002,-14.292357285833333,-170.678909302,-170.67891057358332,-170.678909302,0.0004377462901175022,0.005273439131981096,-2.1506402150594613e-08,-9.847874873902818e-08
2014-02-17 13:40:00,20.0,4.0,8420174.492602065,8420169.41350064,8420175.214112865,534417.5316972975,534416.5647098039,534416.984108328,184.03123551764781,-6.657703956997968e-08,0.9057767458339004,0.7215107996016741,-175.96876448235219,-14.290023485833332,-14.29006942125,-14.290016969000002,-170.68088912966664,-170.6808980305,-170.68089421591662,-0.5475889693479985,0.015096279097231675,-6.451704790042536e-08,-9.154644631248487e-07
2014-02-17 13:40:00,26.0,5.0,8420070.43913213,8420070.76451956,8420069.061405485,534469.7780455428,534469.641346721,534468.1303859535,41.320438727730455,2.4412647489916753e-07,2.1477692680026497,-1.3777266442775726,41.320438727730476,-14.290963649666667,-14.290960709333337,-14.290976127083335,-170.68040339141666,-170.680404663,-170.68041865041667,-1.6476595893036574,0.035796154466710826,2.3657190478077568e-07,2.690904936375471e-07
2014-02-17 13:41:00,38.0,2.0,8419915.457754152,8419914.98516767,8419915.76520547,534630.5718346264,534629.0625741737,534630.7094060433,244.43527030549814,-2.663197907089005e-07,0.3368266739360876,0.307451318949461,-115.56472969450188,-14.292362928250002,-14.29236722008333,-14.292360146666665,-170.67891057358332,-170.678924561,-170.678909302,0.13757141691166908,0.005613777898934792,-2.5807682761208117e-07,-1.2345441863237386e-07
2014-02-17 13:41:00,20.0,4.0,8420169.41350064,8420170.531107493,8420174.492602065,534416.5647098039,534415.6062321211,534417.5316972975,205.70154187189775,-3.1069915020005625e-07,5.1703323002019195,5.079101424664259,-154.29845812810225,-14.29006942125,-14.290059328166668,-14.290023485833332,-170.6808980305,-170.68090693141662,-170.68088912966664,0.9669874934479594,0.08617220500336532,-3.0108567435525995e-07,-6.255667398813447e-07
2014-02-17 13:41:00,31.0,1.0,8420044.07262907,8420046.115434868,8420042.753825752,534455.2044015153,534452.6014249325,534455.4768618984,319.5568235930012,-4.660567246412256e-07,1.3466539464666143,-1.3188033178448677,-40.44317640699882,-14.291202227416669,-14.291183789499998,-14.291214148166668,-170.68053817725,-170.68056233733333,-170.68053563425,0.27246038313023746,0.02244423244111024,-4.516340056074797e-07,5.298586639168601e-07
2014-02-17 13:41:00,26.0,5.0,8420070.76451956,8420070.318517704,8420070.43913213,534469.641346721,534467.9949699464,534469.7780455428,266.026374594869,-2.8851310701468594e-07,0.3529356132793749,-0.325387429445982,-93.973625405131,-14.290960709333337,-14.290964762416673,-14.290963649666667,-170.680404663,-170.68041992200003,-170.68040339141666,0.13669882179237902,0.005882260221322916,-2.7958497364521925e-07,-1.9421161179256075e-08
2014-02-17 13:42:00,20.0,4.0,8420170.531107493,8420170.319422236,8420169.41350064,534415.6062321211,534416.1545308555,534416.5647098039,335.69725864135415,-6.657703808182245e-08,1.4723194436883855,-1.1176068522036076,-24.302741358645807,-14.290059328166668,-14.290061235333335,-14.29006942125,-170.68090693141662,-170.68090184508333,-170.6808980305,0.9584776826668532,0.024538657394806426,-6.451704880615578e-08,1.4287119759481823e-07
2014-02-17 13:42:00,38.0,2.0,8419914.98516767,8419914.378687419,8419915.457754152,534629.0625741737,534629.0617351504,534630.5718346264,234.201076138296,-2.4412647539521994e-07,1.5815198695495256,0.4725864827632904,-125.79892386170408,-14.29236722008333,-14.292372703666668,-14.292362928250002,-170.678924561,-170.678924561,-170.67891057358332,1.5092604527017102,0.02635866449249209,-2.3657042010389428e-07,-1.7061321364031381e-07
2014-02-17 13:42:00,26.0,5.0,8420070.318517704,8420068.51854175,8420070.76451956,534467.9949699464,534466.6210228618,534469.641346721,233.11243731749283,-4.882529507904399e-07,1.705718071246618,0.44600185565650463,-126.88756268250715,-14.290964762416673,-14.290981054250002,-14.290960709333337,-170.68041992200003,-170.6804326378334,-170.680404663,1.6463767744135112,0.028428634520776968,-4.731437677267826e-07,-3.550858103940069e-07
2014-02-17 13:42:00,26.0,1.0,8420046.115434868,8420044.808039023,8420044.07262907,534452.6014249325,534450.9538646308,534455.2044015153,279.797472399458,-6.879927920859317e-07,3.308858205051473,-2.0428057983517647,-80.20252760054197,-14.291183789499998,-14.291195630999999,-14.291202227416669,-170.68056233733333,-170.68057759633336,-170.68053817725,2.602976582944393,0.0551476367508579,-6.667019436307043e-07,1.151291330880877e-07
2014-02-17 13:43:00,20.0,4.0,8420170.319422236,8420169.29887457,8420170.531107493,534416.1545308555,534416.8388650316,534415.6062321211,135.09267791610955,1.9973984377575399e-07,0.5877432687954529,0.2116852570325136,135.09267791610955,-14.290061235333335,-14.29007045425,-14.290059328166668,-170.68090184508333,-170.6808954871666,-170.68090693141662,-0.5482987342402339,0.009795721146590882,1.935595979118238e-07,-1.9418679172988893e-07
2014-02-17 13:43:00,26.0,5.0,8420068.51854175,8420066.754284147,8420070.318517704,534466.6210228618,534464.8357834192,534467.9949699464,221.294242193723,-5.104302659336808e-07,2.264430176971388,1.7999759539961817,-138.705757806277,-14.290981054250002,-14.290997028250002,-14.290964762416673,-170.6804326378334,-170.6804491675,-170.68041992200003,1.3739470846485349,0.037740502949523136,-4.946347618447936e-07,-5.631450587517683e-07
2014-02-17 13:43:00,30.0,1.0,8420044.808039023,8420045.64380896,8420046.115434868,534450.9538646308,534450.4064278101,534452.6014249325,257.71980407353067,-3.550930539478325e-07,2.1032686097095312,1.3073958456516266,-102.28019592646936,-14.291195630999999,-14.291188081083336,-14.291183789499998,-170.68057759633336,-170.68058268266662,-170.68056233733333,1.6475603015860545,0.03505447682849218,-3.441042404900367e-07,-7.490227446615982e-08
2014-02-17 13:43:00,38.0,2.0,8419914.378687419,8419913.675524985,8419914.98516767,534629.0617351504,534629.0607623736,534629.0625741737,180.0,0.0,0.6064808304999718,0.6064802501350641,180.0,-14.292372703666668,-14.292379061416664,-14.29236722008333,-170.678924561,-170.678924561,-170.678924561,0.0008390232687816024,0.0101080138416662,0.0,-2.0667025454890187e-07
2014-02-17 13:44:00,26.0,5.0,8420066.754284147,8420066.329911938,8420068.51854175,534464.8357834192,534466.6180365239,534466.6210228618,179.99929848746154,4.363773038504097e-12,2.5099172805137564,1.7642576023936272,179.99929848746146,-14.290997028250002,-14.291000843083332,-14.290981054250002,-170.6804491675,-170.68043263758338,-170.6804326378334,1.7852394426008686,0.04183195467522927,4.228733962490959e-12,-3.4538029672348536e-07
2014-02-17 13:44:00,26.0,1.0,8420045.64380896,8420045.141284494,8420044.808039023,534450.4064278101,534451.5029102473,534450.9538646308,58.50452662176565,8.87732632389319e-08,0.9990988251540291,-0.8357699383050203,58.50452662176568,-14.291188081083336,-14.291192611083336,-14.291195630999999,-170.68058268266662,-170.68057251000005,-170.68057759633336,0.5474368206923828,0.016651647085900487,8.602605814958965e-08,5.2707488013004073e-08
2014-02-17 13:44:00,38.0,2.0,8419913.675524985,8419912.929546852,8419914.378687419,534629.0607623736,534628.23690802,534629.0617351504,209.41367000462296,-1.3315116780837325e-07,0.7031631064639212,0.7031624335795641,-150.586329995377,-14.292379061416664,-14.292385816583336,-14.292372703666668,-170.678924561,-170.67893218999995,-170.678924561,0.0009727766737341881,0.01171938510773202,-1.2902994572053776e-07,-2.288635725100629e-07
2014-02-17 13:44:00,20.0,4.0,8420169.29887457,8420167.765024493,8420170.319422236,534416.8388650316,534413.6823659018,534416.1545308555,223.803378169118,-3.9947968655940316e-07,1.2287517253254865,1.020547665655613,-136.19662183088207,-14.29007045425,-14.290084362,-14.290061235333335,-170.6808954871666,-170.68092473358334,-170.68090184508333,-0.6843341761268675,0.02047919542209144,-3.8711917092747725e-07,-4.036364974202567e-07
2014-02-17 13:45:00,38.0,2.0,8419912.929546852,8419912.341780957,8419913.675524985,534628.23690802,534627.413272572,534629.0607623736,230.75145098213548,-2.663023366088513e-07,1.1114042343905977,0.7459781337529421,-129.24854901786452,-14.292385816583336,-14.292391141250002,-14.292379061416664,-170.67893218999995,-170.67893981899996,-170.678924561,0.8238543537445366,0.018523403906509958,-2.580598862928597e-07,-2.1083287324308309e-07
2014-02-17 13:45:00,26.0,5.0,8420066.329911938,8420064.372092064,8420066.754284147,534466.6180365239,534464.9696147369,534464.8357834192,176.7263023849657,2.2187498107084842e-08,1.8320802114764088,0.4243722092360258,176.72630238496578,-14.291000843083332,-14.291018565500002,-14.290997028250002,-170.68043263758338,-170.68044789625,-170.6804491675,-1.7822531047277153,0.030534670191273487,2.150089350835565e-08,-3.7589592438713737e-07
2014-02-17 13:45:00,20.0,4.0,8420167.765024493,8420169.61273684,8420169.29887457,534413.6823659018,534412.3134584281,534416.8388650316,273.91319896777185,-7.323750619165691e-07,3.5094419523660365,1.5338500775396824,-86.08680103222817,-14.290084362,-14.290067672666664,-14.29007045425,-170.68092473358334,-170.68093744916666,-170.6808954871666,3.1564991298364475,0.058490699206100616,-7.097143042591881e-07,4.854772339690783e-08
2014-02-17 13:45:00,30.0,1.0,8420045.141284494,8420042.526414225,8420045.64380896,534451.5029102473,534454.6536864223,534450.4064278101,126.37144116364776,6.879927920859317e-07,1.2061527992972123,0.5025244671851397,126.3714411636478,-14.291192611083336,-14.291216214583333,-14.291188081083336,-170.68057251000005,-170.6805432635833,-170.68058268266662,-1.0964824372204018,0.020102546654953538,6.667018826186199e-07,-4.910222616283377e-07
2014-02-17 15:30:00,24.0,5.0,8420076.879250877,8420077.857892081,8420075.172369318,534694.430487907,534685.9288318175,534701.9711054064,279.4824993820488,-2.596585960807084e-06,7.731387775373888,-1.7068815603852272,-80.5175006179512,-14.290902614499998,-14.2908938725,-14.290917953,-170.67832056675,-170.67839940400003,-170.67825063058334,7.540617499384098,0.12885646292289812,-2.5162345438321842e-06,4.202832041277915e-07
2014-02-17 15:30:00,37.0,1.0,8419930.712419206,8419930.712419206,8419930.712419206,534792.0118059347,534792.0118059347,534792.0118059347,0.0,0.0,0.0,0.0,0.0,-14.292222976999993,-14.292222976999993,-14.292222976999993,-170.67741393999995,-170.67741393999995,-170.67741393999995,0.0,0.0,0.0,0.0
2014-02-17 15:30:00,19.0,4.0,8420226.776032358,8420226.496688128,8420227.02214328,534524.1659048743,534522.7940421771,534524.1662442505,248.84635692909526,-2.2193315958548693e-07,0.24611115758041496,0.2461109235882759,-111.15364307090469,-14.289549430499994,-14.289551973333333,-14.28954720525,-170.67990112299998,-170.67991383883341,-170.67990112299998,0.0003393760416656733,0.004101852626340249,-2.1506671544811683e-07,-8.321875899497402e-08
2014-02-17 15:30:00,43.0,2.0,8419836.225923147,8419836.401739126,8419836.102881452,534752.3830664408,534752.3833105486,534752.382895606,0.0,0.0,0.12304181357991613,-0.12304169498383999,0.0,-14.293077787,-14.293076197333336,-14.293078899499998,-170.677780151,-170.677780151,-170.677780151,-0.00017083482816815376,0.002050696892998602,0.0,4.7161705207798825e-08
2014-02-17 15:31:00,24.0,5.0,8420077.857892081,8420074.621291503,8420076.879250877,534685.9288318175,534674.6784689055,534694.430487907,263.3577111303653,-3.1957938537527353e-06,8.557797314071227,-0.978641202673316,-96.64228886963468,-14.2908938725,-14.290923277583332,-14.290902614499998,-170.67839940400003,-170.67850367225,-170.67832056675,8.501656089560129,0.14262995523452046,-3.096899528804766e-06,-3.6064005931590865e-07
2014-02-17 15:31:00,43.0,2.0,8419836.401739126,8419836.533555029,8419836.225923147,534752.3833105486,534752.3834935656,534752.3830664408,0.0,0.0,0.17581614848175278,-0.1758159790188074,0.0,-14.293076197333336,-14.293075005500002,-14.293077787,-170.677780151,-170.677780151,-170.677780151,-0.00024410779587924483,0.0029302691413625463,0.0,4.854633309236967e-08
2014-02-17 15:31:00,37.0,1.0,8419930.712419206,8419930.712419206,8419930.712419206,534792.0118059347,534792.0118059347,534792.0118059347,0.0,0.0,0.0,0.0,0.0,-14.292222976999993,-14.292222976999993,-14.292222976999993,-170.67741393999995,-170.67741393999995,-170.67741393999995,0.0,0.0,0.0,0.0
2014-02-17 15:31:00,19.0,4.0,8420226.496688128,8420226.224586742,8420226.776032358,534522.7940421771,534522.5193714789,534524.1659048743,251.29509251492127,-2.663197907089005e-07,1.4000144494006257,0.2793442290276289,-108.70490748507868,-14.289551973333333,-14.289554436999998,-14.289549430499994,-170.67991383883341,-170.67991638200002,-170.67990112299998,1.3718626972986383,0.02333357415667709,-2.5808005494212307e-07,-8.73799174405665e-08
2014-02-17 15:32:00,19.0,4.0,8420226.224586742,8420226.04878006,8420226.496688128,534522.5193714789,534522.5191290607,534522.7940421771,211.30070483263145,-4.438663112341353e-08,0.3866305167195847,0.2721013855189085,-148.6992951673686,-14.289554436999998,-14.289556026583336,-14.289551973333333,-170.67991638200002,-170.67991638200002,-170.67991383883341,0.27467069821432233,0.0064438419453264105,-4.3013341545467806e-08,-7.07425582002763e-08
2014-02-17 15:32:00,37.0,1.0,8419930.712419206,8419930.624584949,8419930.712419206,534792.0118059347,534792.0116838517,534792.0118059347,180.0,0.0,0.0,0.0,180.0,-14.292222976999993,-14.292223771166668,-14.292222976999993,-170.67741393999995,-170.67741393999995,-170.67741393999995,0.0,0.0,0.0,-1.3860823239175701e-08
2014-02-17 15:32:00,43.0,2.0,8419836.533555029,8419836.630274098,8419836.401739126,534752.3834935656,534752.3836278531,534752.3833105486,0.0,0.0,0.13181602994174374,-0.13181590288877487,0.0,-14.293075005500002,-14.293074131000006,-14.293076197333336,-170.677780151,-170.677780151,-170.677780151,-0.00018301699310541158,0.0021969338323623963,0.0,3.6064320113604615e-08
2014-02-17 15:32:00,24.0,5.0,8420074.621291503,8420074.824740997,8420077.857892081,534674.6784689055,534667.4100619686,534685.9288318175,260.56054014065467,-2.9960540099769813e-06,11.70667540129243,3.2366005778312683,-99.4394598593453,-14.290923277583332,-14.290921529083336,-14.2908938725,-170.67850367225,-170.67857106525,-170.67839940400003,11.250362911960108,0.19511125668820714,-2.9033406873239263e-06,-4.826995126383514e-07
2014-02-17 15:33:00,37.0,1.0,8419930.624584949,8419930.703635782,8419930.712419206,534792.0116838517,534792.0117937265,534792.0118059347,180.0,0.0,0.08783434247570293,0.08783425763249397,180.0,-14.292223771166668,-14.292223056416663,-14.292222976999993,-170.67741393999995,-170.67741393999995,-170.67741393999995,0.00012208311818540096,0.001463905707928382,0.0,-1.3860823599998186e-09
2014-02-17 15:33:00,43.0,2.0,8419836.630274098,8419836.72694708,8419836.533555029,534752.3836278531,534752.3837620766,534752.3834935656,0.0,0.0,0.09671916076801496,-0.09671906754374504,0.0,-14.293074131000006,-14.293073256916664,-14.293075005500002,-170.677780151,-170.677780151,-170.677780151,-0.00013428751844912767,0.0016119860128002495,0.0,3.0518536447976536e-08
2014-02-17 15:33:00,24.0,5.0,8420074.824740997,8420071.769295266,8420074.621291503,534667.4100619686,534658.628544656,534674.6784689055,259.7817004068139,-2.5965830514597075e-06,7.271253750037223,-0.20344949513673785,-100.21829959318607,-14.290921529083336,-14.290949265250006,-14.290923277583332,-170.67857106525,-170.6786524455,-170.67850367225,7.2684069368988276,0.1211875625006204,-2.516231104848624e-06,-4.5357115471822423e-07
2014-02-17 15:33:00,19.0,4.0,8420226.04878006,8420225.725085119,8420226.224586742,534522.5191290607,534521.4215007578,534522.5193714789,245.31987233928157,-1.7754652598181137e-07,0.17580684969097235,0.1758066825568676,-114.68012766071837,-14.289556026583336,-14.289558967,-14.289554436999998,-170.67991638200002,-170.67992655466662,-170.67991638200002,0.0002424182603135705,0.002930114161516206,-1.7205336537501858e-07,-7.906341892294222e-08
2014-02-17 15:34:00,24.0,5.0,8420071.769295266,8420069.451257925,8420074.824740997,534658.628544656,534650.5337846754,534667.4100619686,252.15376681602302,-2.729740037962834e-06,9.297891962084787,3.055445732548833,-107.84623318397695,-14.290949265250006,-14.290970325416668,-14.290921529083336,-170.6786524455,-170.67872746783334,-170.67857106525,8.781517312745564,0.1549648660347465,-2.645267265645562e-06,-8.516575707440133e-07
2014-02-17 15:34:00,19.0,4.0,8420225.725085119,8420224.786297271,8420226.04878006,534521.4215007578,534520.1858946732,534522.5191290607,241.35192536702075,-3.772834604101889e-07,1.1443628383832771,0.3236949406564236,-118.64807463297925,-14.289558967,-14.289567470583336,-14.289556026583336,-170.67992655466662,-170.67993799874995,-170.67991638200002,1.097628302872181,0.01907271397305461,-3.6561057024977705e-07,-1.99735496642095e-07
2014-02-17 15:34:00,43.0,2.0,8419836.72694708,8419836.788431061,8419836.630274098,534752.3837620766,534752.3838474426,534752.3836278531,0.0,0.0,0.09667307701989754,-0.09667298384010793,0.0,-14.293073256916664,-14.293072701,-14.293074131000006,-170.677780151,-170.677780151,-170.677780151,-0.00013422349002212286,0.0016112179503316255,0.0,2.49582083611255e-08
2014-02-17 15:34:00,37.0,1.0,8419930.703635782,8419930.686068928,8419930.624584949,534792.0117937265,534792.0117693099,534792.0116838517,0.0,0.0,0.07905090971818259,-0.0790508333593607,0.0,-14.292223056416663,-14.29222321525,-14.292223771166668,-170.67741393999995,-170.67741393999995,-170.67741393999995,-0.00010987475980073214,0.0013175151619697098,0.0,9.702576270198549e-09
2014-02-17 15:35:00,19.0,4.0,8420224.786297271,8420221.50691643,8420225.725085119,534520.1858946732,534514.421258582,534521.4215007578,238.68863292053382,-1.131841657652909e-06,1.5517876849152732,0.9387878477573396,-121.31136707946621,-14.289567470583336,-14.289597193416665,-14.289558967,-170.67993799874995,-170.67999140441668,-170.67992655466662,1.235606084461324,0.02586312808192121,-1.0968231121495295e-06,-6.67176985214013e-07
2014-02-17 15:35:00,24.0,5.0,8420069.451257925,8420068.370630685,8420071.769295266,534650.5337846754,534643.8121986157,534658.628544656,256.9218722276209,-2.3968417542503958e-06,8.420120916636005,2.3180373404175043,-103.07812777237905,-14.290970325416668,-14.290980180166668,-14.290949265250006,-170.67872746783334,-170.67878977441669,-170.6786524455,8.094759980333038,0.1403353486106001,-2.3226705354691954e-06,-5.395677709074674e-07
2014-02-17 15:35:00,43.0,2.0,8419836.788431061,8419836.834107982,8419836.72694708,534752.3838474426,534751.1496000531,534752.3837620766,274.9136832608953,-1.9973984327970158e-07,0.061484040349933836,-0.06148398108780384,-85.08631673910469,-14.293072701,-14.293072303499999,-14.293073256916664,-170.677780151,-170.67779159525003,-170.677780151,-8.536595851182938e-05,0.0010247340058322308,-1.935570141275196e-07,1.6640255201538782e-08
